Date,CO2 - PPM,CO - PPM,CH4 - PPM,Dust Particles (PM2.5),Wind S,Wind D
1995-12-04,313.1,327,324.85,62,25.879,42.213
1995-12-05,319.28,317,316.65,59,8.007,303.454
1995-12-06,317.86,327,314.19,62,44.901,198.706
1995-12-07,322.48,322,313.37,8,1.432,329.367
1995-12-08,320.74,329,316.24,61,16.693,146.122
1995-12-09,315.75,317,320.34,16,21.123,315.794
1995-12-10,317.58,324,313.78,13,22.969,26.091
1995-12-11,318.04,326,315.42,31,36.375,315.651
1995-12-12,317.68,317,311,20,0.585,245.372
1995-12-13,320.16,317,321.57,38,21.656,289.018
1995-12-14,321.91,326,322.8,9,28.939,219.766
1995-12-15,320.37,329,317.06,61,3.703,26.091
1995-12-16,312.75,321,320.75,18,10.331,142.359
1995-12-17,320.13,320,313.78,4,25.995,74.012
1995-12-18,320.94,318,315.83,65,6.905,305.918
1995-12-19,318.6,322,320.34,44,37.748,74.829
1995-12-20,315.99,325,315.83,43,25.454,131.1
1995-12-21,316.48,324,311,52,34.396,181.57
1995-12-22,317.92,326,312.55,14,7.606,131.931
1995-12-23,314.04,329,324.44,35,27.135,315.651
1995-12-24,312.7,326,315.01,37,18.534,120.316
1995-12-25,317.43,323,312.05,19,25.879,306.209
1995-12-26,313.18,320,321.98,63,21.042,131.466
1995-12-27,316.05,319,324.44,31,27.554,121.893
1995-12-28,318.5,322,321.16,63,17.184,109.901
1995-12-29,318.63,327,321.98,52,4.537,126.7
1995-12-30,315.74,321,312.05,16,23.635,197.522
1995-12-31,321.92,327,311.05,59,29.988,299.8
1996-01-01,316.21,327,324.44,60,21.557,341.016
1996-01-02,319.52,322,324.44,11,39.057,127.135
1996-01-03,316.18,324,313.78,35,12.079,299.853
1996-01-04,317.29,322,317.88,45,7.874,130.861
1996-01-05,320.34,324,321.16,45,35.126,303.028
1996-01-06,320.88,319,315.01,11,39.749,138.074
1996-01-07,319.2,320,314.19,53,32.76,311.586
1996-01-08,317.15,320,318.29,53,9.312,299.633
1996-01-09,316.22,326,312.55,40,21.123,315.794
1996-01-10,314.93,318,313.78,59,3.616,108.289
1996-01-11,316.21,319,316.24,15,23.517,334.324
1996-01-12,321.68,323,320.34,63,35.997,108.088
1996-01-13,312.9,326,321.98,60,42.058,315.651
1996-01-14,316.26,324,312,63,35.096,304.322
1996-01-15,314.81,327,312,22,5.199,140.412
1996-01-16,314.93,321,313.37,9,3.703,131.389
1996-01-17,316.03,326,320.34,13,19.619,327.628
1996-01-18,320.21,319,312,53,22.009,182.682
1996-01-19,319.2,321,311.05,63,12.5,236.046
1996-01-20,314.28,318,320.34,61,26.269,299.8
1996-01-21,321.29,324,319.93,37,16.054,132.802
1996-01-22,315.92,322,321.98,12,24.863,309.396
1996-01-23,317.66,325,317.06,19,19.179,145.581
1996-01-24,314.54,322,314.19,69,6.995,245.372
1996-01-25,312.83,320,311,5,35.997,144.726
1996-01-26,313.08,326,324.85,13,15.718,56.29
1996-01-27,315.81,326,312.05,36,3.746,319.317
1996-01-28,314.78,325,316.24,67,16.641,56.29
1996-01-29,319.96,326,323.21,39,32.117,236.046
1996-01-30,313.37,326,312,3,7.279,285.778
1996-01-31,322.57,322,322.8,9,22.969,118.13
1996-02-01,320.6,324,311.05,20,15.922,56.29
1996-02-02,321.88,324,323.21,42,32.444,323.807
1996-02-03,314.33,322,314.19,27,5.416,60.511
1996-02-04,318.8,321,321.57,10,42.058,312.75
1996-02-05,318.38,329,317.88,52,35.475,135.857
1996-02-06,317.38,329,314.19,44,18.014,262.075
1996-02-07,313.2,325,313.37,67,31.625,314.601
1996-02-08,320.19,326,316.24,15,17.196,305.216
1996-02-09,316.13,317,325.26,38,0.572,134.636
1996-02-10,321.64,323,319.11,26,6.024,115.939
1996-02-11,315.46,321,319.93,3,35.126,286.864
1996-02-12,312.44,323,317.88,53,30.396,339.183
1996-02-13,319.58,320,317.06,15,9.312,305.081
1996-02-14,313.1,318,323.21,59,32.616,166.636
1996-02-15,320.27,323,324.03,53,7.446,338.049
1996-02-16,314.95,320,324.03,4,24.457,127.338
1996-02-17,312.31,324,321.16,21,11.273,190.989
1996-02-18,319.27,322,325.26,41,30.17,338.049
1996-02-19,312.44,326,323.62,22,39.749,292.356
1996-02-20,312.79,323,311.05,24,44.582,134.422
1996-02-21,315.59,317,318.7,65,23.635,137.034
1996-02-22,321.4,322,323.21,52,43.651,116.784
1996-02-23,317.63,317,316.24,49,8.666,135.744
1996-02-24,320.38,324,320.34,33,28.004,157.669
1996-02-25,319.94,319,315.42,10,26.611,12.89
1996-02-26,320.11,322,316.65,13,18.62,90.193
1996-02-27,318.92,328,313.37,9,24.644,182.682
1996-02-28,322.87,320,320.34,61,18.014,315.651
1996-02-29,315.04,327,316.24,66,46.243,84.537
1996-03-01,318.18,319,320.75,6,44.447,320.991
1996-03-02,322.16,318,311.05,45,28.585,304.322
1996-03-03,315.69,323,313.78,34,6.642,314.566
1996-03-04,315.93,318,319.93,18,43.924,137.953
1996-03-05,322.16,328,320.75,29,38.961,166.636
1996-03-06,315.25,323,321.16,35,12.5,123.936
1996-03-07,320.77,321,323.21,41,11.851,312.849
1996-03-08,316.76,327,316.65,40,24.782,144.939
1996-03-09,315,318,320.75,65,43.861,119.332
1996-03-10,315.04,318,316.65,42,27.554,122.761
1996-03-11,316.17,328,312.55,4,48.869,295.821
1996-03-12,313.83,326,319.93,32,26.457,127.113
1996-03-13,312.34,328,321.57,1,39.216,93.046
1996-03-14,320.37,322,315.83,25,8.958,131.931
1996-03-15,312.62,321,319.93,48,27.554,307.937
1996-03-16,313.47,328,312.55,62,36.992,25.337
1996-03-17,321.4,326,321.98,24,43.861,138.319
1996-03-18,316.71,325,323.21,16,23.299,127.338
1996-03-19,319.44,319,323.62,38,18.534,305.081
1996-03-20,319.58,324,323.62,26,37.256,150.879
1996-03-21,322.87,319,315.42,62,22.482,295.821
1996-03-22,321.1,326,321.98,45,25.436,138.91
1996-03-23,317.77,329,320.75,52,25.683,119.179
1996-03-24,321.7,325,324.44,50,8.826,123.818
1996-03-25,314.61,324,319.11,42,9.442,226.485
1996-03-26,312.81,322,321.98,52,0.907,129.092
1996-03-27,321.54,321,320.34,22,27.523,25.337
1996-03-28,322.17,318,321.16,31,44.289,56.29
1996-03-29,316.48,324,315.83,8,43.63,113.556
1996-03-30,317.34,319,314.19,19,8.958,119.762
1996-03-31,315.38,322,312.96,15,43.861,19.103
1996-04-01,317.62,322,317.88,33,36.237,122.761
1996-04-02,316.97,317,316.65,63,32.328,149.562
1996-04-03,317.72,322,324.85,70,1.606,141.812
1996-04-04,318.92,328,314.6,43,6.905,121.924
1996-04-05,315.92,326,315.42,57,30.17,109.901
1996-04-06,318.81,320,324.03,25,11.506,141.901
1996-04-07,320.19,322,317.47,37,32.328,271.088
1996-04-08,321.1,324,317.88,50,3.148,141.812
1996-04-09,319.81,319,324.44,62,15.889,324.154
1996-04-10,315.73,317,324.44,60,27.243,74.012
1996-04-11,322.44,319,324.44,35,27.07,19.103
1996-04-12,320.31,328,319.52,22,8.292,285.515
1996-04-13,322.82,327,311.05,64,42.067,131.733
1996-04-14,312.44,326,321.98,20,2.094,137.818
1996-04-15,313.24,321,320.34,1,27.523,33.558
1996-04-16,313.06,329,324.03,65,15.509,120.882
1996-04-17,316.01,326,318.7,32,28.585,124.751
1996-04-18,320.48,317,313.78,1,15.889,121.924
1996-04-19,314.81,318,315.42,27,28.585,220.06
1996-04-20,319.22,317,323.62,21,11.691,118.13
1996-04-21,317.58,317,316.65,1,15.376,138.061
1996-04-22,315.19,321,320.75,51,8.518,306.064
1996-04-23,312.71,323,320.34,63,36.203,143.462
1996-04-24,316.64,317,317.47,27,18.173,162.777
1996-04-25,313.45,325,317.47,70,12.139,255.21
1996-04-26,317.51,325,311,1,48.869,141.901
1996-04-27,319.67,318,319.93,62,3.746,134.112
1996-04-28,315.31,320,317.88,41,1.919,127.756
1996-04-29,317.19,320,311.05,33,7.11,141.068
1996-04-30,322.58,323,319.11,68,24.435,19.103
1996-05-01,316.35,325,321.16,60,39.298,301.52
1996-05-02,316.33,322,318.29,49,18.534,304.598
1996-05-03,313.49,327,315.83,24,48.869,339.202
1996-05-04,321.51,329,320.34,38,24.654,320.991
1996-05-05,321.85,324,314.19,2,6.096,80.134
1996-05-06,314.34,320,317.88,20,35.126,127.982
1996-05-07,318.27,326,312.96,53,32.674,285.515
1996-05-08,313.24,328,321.98,28,48.206,39.626
1996-05-09,315.37,319,317.88,63,17.821,327.583
1996-05-10,315.88,327,324.03,37,31.593,270.221
1996-05-11,315.81,323,311.05,45,35.126,135.857
1996-05-12,322.42,324,312.96,53,46.243,120.882
1996-05-13,316.15,324,314.6,7,4.935,128.228
1996-05-14,315.11,319,313.78,28,23.794,114.341
1996-05-15,315.05,318,311.05,25,34.372,125.321
1996-05-16,317.02,328,317.06,67,0.572,299.8
1996-05-17,322.87,328,320.34,29,36.992,306.982
1996-05-18,317.26,320,325.26,31,17.572,74.829
1996-05-19,316.6,328,317.06,13,21.13,315.218
1996-05-20,322.36,322,321.57,52,31.253,136.899
1996-05-21,318.99,329,323.21,40,16.693,186.814
1996-05-22,319.2,326,316.24,25,18.173,114.001
1996-05-23,313.69,322,314.6,54,44.944,332.906
1996-05-24,314.33,321,314.19,52,28.692,142.359
1996-05-25,319.69,322,311,65,17.479,304.322
1996-05-26,314.63,326,318.7,24,48.836,319.162
1996-05-27,321.08,322,313.37,53,17.163,145.581
1996-05-28,314.01,318,312.05,4,50.162,56.29
1996-05-29,314.77,320,312.05,40,30.151,234.365
1996-05-30,322.88,329,319.52,3,26.611,128.868
1996-05-31,322.69,327,323.21,55,39.691,121.924
1996-06-01,319.58,325,312.05,48,39.749,331.587
1996-06-02,318.86,317,323.21,25,14.343,162.777
1996-06-03,315.34,321,313.37,22,32.328,311.586
1996-06-04,318.66,325,315.42,44,5.923,141.642
1996-06-05,318.4,321,318.7,35,28.692,135.807
1996-06-06,312.43,321,313.37,48,6.628,291.145
1996-06-07,317.11,323,318.29,5,51.195,254.024
1996-06-08,316.71,325,313.78,24,35.108,116.784
1996-06-09,318.37,323,320.75,63,10.415,129.092
1996-06-10,320.47,324,316.65,38,12.079,294.776
1996-06-11,314.05,324,314.6,35,37.567,315.794
1996-06-12,319.14,328,317.88,58,18.775,285.778
1996-06-13,319.5,322,324.03,4,13.529,127.391
1996-06-14,319.54,322,311.05,41,32.117,118.649
1996-06-15,317,319,317.47,36,30.824,314.429
1996-06-16,316.92,320,312.96,59,26.51,306.692
1996-06-17,314.54,326,313.78,20,43.63,332.728
1996-06-18,316.64,329,321.57,52,42.055,315.794
1996-06-19,314.12,320,323.21,36,24.867,307.56
1996-06-20,318.15,320,313.37,22,0.585,308.513
1996-06-21,317.96,318,311.05,32,32.965,124.011
1996-06-22,320.09,317,324.44,20,41.23,321.484
1996-06-23,313.1,324,314.6,70,24.863,114.96
1996-06-24,317.3,319,315.83,10,16.452,114.96
1996-06-25,318.27,324,317.06,28,11.506,262.075
1996-06-26,312.34,325,320.75,13,30.151,145.581
1996-06-27,312.41,319,319.93,20,17.196,237.436
1996-06-28,313.1,327,317.06,61,35.049,334.431
1996-06-29,314.07,326,316.24,4,8.518,144.035
1996-06-30,320.51,329,314.19,17,48.869,133.293
1996-07-01,321.07,318,321.57,38,5.199,129.612
1996-07-02,316.33,319,319.52,36,10.331,119.332
1996-07-03,319.12,318,317.47,17,31.62,134.422
1996-07-04,315,328,315.83,27,33.33,42.213
1996-07-05,322.19,326,320.34,69,28.862,299.853
1996-07-06,322.62,320,321.98,54,9.546,338.049
1996-07-07,312.49,325,321.16,24,19.59,325.089
1996-07-08,316.41,322,324.85,67,19.305,119.179
1996-07-09,317.43,329,321.57,67,41.862,346.193
1996-07-10,319.28,321,323.62,42,20.294,19.103
1996-07-11,320.33,323,317.47,2,35.997,334.324
1996-07-12,318.59,329,324.03,44,44.944,305.658
1996-07-13,320.98,322,314.6,26,2.834,190.989
1996-07-14,316.36,319,319.93,19,18.173,152.697
1996-07-15,319.3,322,316.24,29,46.911,121.924
1996-07-16,316.59,317,317.88,41,33.586,303.94
1996-07-17,314.57,322,313.37,37,30.17,133.278
1996-07-18,313.19,320,317.47,34,35.997,74.829
1996-07-19,313.74,324,315.42,70,9.06,42.213
1996-07-20,321.46,326,319.93,59,21.557,139.729
1996-07-21,321.53,321,312,62,27.445,330.679
1996-07-22,320.6,324,315.42,10,16.639,132.19
1996-07-23,317.86,319,321.98,65,31.548,140.329
1996-07-24,321.22,320,315.83,29,1.606,324.355
1996-07-25,319.22,325,317.06,43,14.927,95.356
1996-07-26,320.54,324,312.05,54,1.443,272.812
1996-07-27,313.41,325,323.21,20,10.331,84.281
1996-07-28,319.86,317,317.88,59,27.809,304.322
1996-07-29,321.66,321,312,31,27.704,33.135
1996-07-30,319.67,321,318.29,30,9.23,135.744
1996-07-31,313.6,323,311.05,4,39.224,304.082
1996-08-01,322.71,329,312.05,31,1.606,134.428
1996-08-02,317.29,324,313.37,1,19.179,131.389
1996-08-03,316.31,319,324.44,17,36.319,306.064
1996-08-04,316.37,327,312.05,8,34.018,150.879
1996-08-05,322.77,323,313.37,16,19.458,150.024
1996-08-06,313.23,317,315.01,12,10.487,255.21
1996-08-07,319.21,317,314.19,24,24.977,118.13
1996-08-08,315.83,329,314.19,38,27.965,132.651
1996-08-09,318.15,325,320.34,35,33.819,151.874
1996-08-10,312.79,328,320.75,40,26.659,155.995
1996-08-11,314.54,321,311,25,3.909,141.901
1996-08-12,318.53,324,323.21,44,17.184,132.941
1996-08-13,318.31,325,319.52,50,24.644,315.218
1996-08-14,320.41,319,313.37,44,28.585,132.92
1996-08-15,318.42,326,324.85,3,14.808,321.484
1996-08-16,321.67,319,313.37,20,46.243,329.367
1996-08-17,312.59,327,319.52,58,39.216,135.467
1996-08-18,312.99,327,324.85,67,44.289,323.807
1996-08-19,321.8,326,311,24,10.415,136.899
1996-08-20,318.59,327,314.19,24,23.635,144.035
1996-08-21,316.62,326,317.47,5,0.897,121.924
1996-08-22,322.42,322,316.65,8,49.983,141.901
1996-08-23,320.28,320,311,51,27.965,312.849
1996-08-24,313.3,322,312.96,22,18.014,141.812
1996-08-25,322.4,321,322.39,20,20.585,298.061
1996-08-26,322.7,319,323.62,26,26.611,289.018
1996-08-27,314.57,322,312.96,62,21.768,151.928
1996-08-28,322.07,319,317.88,34,30.752,278.969
1996-08-29,321.62,328,316.65,65,18.173,327.583
1996-08-30,319.75,326,321.16,17,27.243,265.839
1996-08-31,321.78,321,324.44,14,25.436,153.146
1996-09-01,317.8,325,321.16,40,17.163,301.71
1996-09-02,315,329,312.05,8,50.732,334.324
1996-09-03,317.67,319,319.93,1,41.23,60.511
1996-09-04,318.08,321,317.06,8,12.136,141.642
1996-09-05,317.78,326,319.52,7,30.164,60.511
1996-09-06,315.64,324,324.85,41,39.224,332.906
1996-09-07,314.58,324,313.37,15,4.537,112.231
1996-09-08,318.27,328,323.21,67,48.869,108.477
1996-09-09,312.52,321,316.65,22,10.415,308.845
1996-09-10,319.99,317,317.47,38,40.686,144.939
1996-09-11,316.15,323,317.47,41,22.594,307.418
1996-09-12,317.66,320,315.42,23,27.554,285.863
1996-09-13,316.71,319,320.34,39,12.5,305.216
1996-09-14,318.43,329,312.05,51,1.27,124.011
1996-09-15,318.5,321,317.06,59,10.503,136.778
1996-09-16,322.29,322,322.39,25,35.049,305.32
1996-09-17,314.58,329,321.16,10,24.578,302.837
1996-09-18,321.83,320,312.05,4,4.154,292.356
1996-09-19,318.18,321,314.19,48,12.027,91.848
1996-09-20,322.14,320,311,52,36.992,107.721
1996-09-21,321.48,323,313.37,17,19.059,285.778
1996-09-22,315.83,317,312.05,45,7.279,313.848
1996-09-23,322.77,328,313.37,52,5.416,311.586
1996-09-24,316.36,327,321.16,26,3.703,99.286
1996-09-25,315.83,320,312.55,32,31.342,153.146
1996-09-26,317.45,317,314.6,69,32.76,151.672
1996-09-27,316.67,319,321.57,30,8.292,132.651
1996-09-28,316.14,327,312.55,35,15.509,216.69
1996-09-29,312.63,322,311.05,66,10.331,128.064
1996-09-30,314.87,322,312.05,18,27.704,295.821
1996-10-01,312.96,325,315.83,20,19.619,56.29
1996-10-02,321.11,329,320.34,38,30.151,300.667
1996-10-03,316.59,328,320.34,64,22.67,152.106
1996-10-04,322.87,323,324.44,18,17.162,138.91
1996-10-05,314.61,326,315.01,38,44.289,42.213
1996-10-06,319.25,324,322.39,44,30.151,60.511
1996-10-07,320.99,326,312.55,58,27.965,125.58
1996-10-08,315.17,323,312.96,9,25.079,307.306
1996-10-09,317.44,327,314.6,38,12.266,131.1
1996-10-10,322.36,318,311,29,17.184,123.707
1996-10-11,319.32,327,311,48,13.85,299.853
1996-10-12,313.45,327,323.21,46,12.352,141.156
1996-10-13,316,326,319.52,16,40.29,299.853
1996-10-14,315.5,321,317.47,57,26.457,112.231
1996-10-15,314.83,321,322.8,19,10.503,255.21
1996-10-16,317.85,320,319.11,18,0.585,243.169
1996-10-17,322.36,321,311,42,8.826,198.706
1996-10-18,316.77,325,319.93,63,9.665,323.807
1996-10-19,318.6,328,312.05,34,8.169,304.933
1996-10-20,322.75,326,315.01,61,7.606,141.156
1996-10-21,319.12,319,314.19,31,38.961,127.756
1996-10-22,315.63,329,314.19,17,20.556,278.969
1996-10-23,315.08,320,317.47,18,37.567,90.193
1996-10-24,319.57,323,313.37,31,6.843,155.995
1996-10-25,316.7,328,322.8,45,7.606,322.451
1996-10-26,312.31,325,318.7,68,12.423,302.129
1996-10-27,317.32,320,312.96,58,25.683,42.213
1996-10-28,312.49,317,312.05,67,26.611,243.169
1996-10-29,316.17,321,321.57,18,30.746,314.601
1996-10-30,322.14,325,321.98,14,20.294,123.707
1996-10-31,314.79,324,321.57,25,0.585,106.424
1996-11-01,316.2,321,313.78,3,42.479,234.365
1996-11-02,315.9,318,318.7,58,20.22,124.908
1996-11-03,318.61,321,321.16,68,26.404,131.928
1996-11-04,321.66,326,311,70,24.644,123.72
1996-11-05,320.92,322,325.26,42,1.919,126.757
1996-11-06,314.07,323,323.21,69,16.303,237.76
1996-11-07,320.92,318,319.93,12,25.079,301.366
1996-11-08,316.74,319,316.24,54,20.733,301.71
1996-11-09,319.25,318,317.88,48,46.911,220.06
1996-11-10,318.15,329,322.39,58,18.973,131.733
1996-11-11,313.72,326,315.83,30,12.139,305.081
1996-11-12,318.18,323,324.03,48,7.523,112.231
1996-11-13,313.47,328,311.05,24,3.703,301.52
1996-11-14,322.12,325,312.55,32,12.266,132.92
1996-11-15,320.82,319,315.01,4,22.969,197.522
1996-11-16,319.7,321,324.44,30,8.958,298.886
1996-11-17,312.55,320,316.65,55,13.312,319.11
1996-11-18,315.63,325,317.47,6,24.478,147.384
1996-11-19,312.39,324,312.96,56,44.365,135.744
1996-11-20,317.72,325,311,68,41.862,40.587
1996-11-21,312.41,328,321.16,18,27.971,303.94
1996-11-22,317.66,320,312.96,13,45.27,123.72
1996-11-23,314.84,325,322.8,26,15.714,243.169
1996-11-24,315.36,324,321.16,43,36.375,300.515
1996-11-25,318.8,318,322.8,36,42.055,129.903
1996-11-26,319.53,322,325.26,20,10.503,285.863
1996-11-27,320.94,328,312.05,41,32.674,143.827
1996-11-28,318.1,322,325.26,62,3.746,26.091
1996-11-29,322.81,320,325.26,8,11.674,323.93
1996-11-30,321.28,321,320.34,43,30.164,131.389
1996-12-01,321.17,326,315.42,23,19.714,115.496
1996-12-02,314.84,328,321.16,29,4.111,131.1
1996-12-03,317.65,326,311,47,15.514,304.598
1996-12-04,318.81,328,319.52,38,14.044,106.424
1996-12-05,316.97,324,322.39,3,2.094,315.651
1996-12-06,313.6,326,320.75,25,2.98,138.91
1996-12-07,314.28,328,315.83,26,44.447,127.982
1996-12-08,316.86,324,317.47,31,9.06,120.316
1996-12-09,313.71,324,319.93,8,40.605,312.849
1996-12-10,318.63,321,318.29,47,20.515,300.403
1996-12-11,320.31,318,311,54,6.905,190.989
1996-12-12,318.5,322,315.42,44,6.905,303.618
1996-12-13,319.26,326,321.16,22,27.523,183.558
1996-12-14,313.35,321,324.85,61,32.265,332.728
1996-12-15,313.57,326,314.19,16,22.203,327.104
1996-12-16,320.24,326,320.75,55,39.224,321.471
1996-12-17,320.7,327,319.93,6,13.546,239.911
1996-12-18,319.24,328,317.88,41,27.965,144.035
1996-12-19,315.16,327,312.05,53,19.714,129.108
1996-12-20,320.76,327,318.29,44,11.273,187.384
1996-12-21,319.63,321,322.8,63,44.447,131.517
1996-12-22,314.71,324,325.26,1,12.43,9.026
1996-12-23,321.64,322,320.34,46,20.556,146.122
1996-12-24,312.76,317,317.88,53,39.663,307.306
1996-12-25,320.05,321,321.57,52,27.554,332.906
1996-12-26,315.84,320,317.06,40,29.789,226.485
1996-12-27,315.64,328,318.7,29,36.203,131.389
1996-12-28,320.38,320,319.11,45,5.242,315.599
1996-12-29,314.94,328,325.26,37,1.58,306.064
1996-12-30,321.42,318,325.26,21,9.06,116.976
1996-12-31,315.88,318,315.01,45,42.479,198.706
1997-01-01,320.21,321,317.47,32,25.436,312.702
1997-01-02,316.64,321,314.19,25,27.971,133.228
1997-01-03,316.56,318,322.8,63,36.998,138.319
1997-01-04,312.75,319,320.34,61,1.601,315.651
1997-01-05,312.81,321,315.01,33,37.59,301.71
1997-01-06,313.2,326,321.57,67,12.423,273.39
1997-01-07,317.91,319,321.16,54,28.873,323.807
1997-01-08,319.69,325,319.11,28,11.273,331.643
1997-01-09,317.92,319,319.11,20,7.11,299.635
1997-01-10,315.93,320,315.01,30,8.826,303.618
1997-01-11,318.72,329,320.75,44,32.117,131.389
1997-01-12,318.4,324,324.03,62,27.135,142.288
1997-01-13,313.75,327,320.75,54,19.51,129.108
1997-01-14,313.61,323,314.19,38,37.567,136.927
1997-01-15,317.77,325,317.06,32,51.195,299.1
1997-01-16,316.14,324,314.6,7,0.925,135.467
1997-01-17,318.81,329,324.44,64,28.692,321.67
1997-01-18,312.78,329,323.62,58,2.857,131.475
1997-01-19,313.97,320,325.26,30,19.458,116.784
1997-01-20,314.33,320,315.01,4,37.194,123.487
1997-01-21,321.9,329,321.57,15,48.206,47.589
1997-01-22,320.13,329,319.52,37,26.765,237.436
1997-01-23,316.42,326,315.83,31,31.148,135.038
1997-01-24,313.63,320,314.19,46,19.672,234.365
1997-01-25,315.9,321,324.44,46,26.611,136.437
1997-01-26,321.74,322,312.05,29,15.514,317.716
1997-01-27,314.32,329,311,44,5.923,139.896
1997-01-28,319.11,323,313.37,63,9.442,143.462
1997-01-29,317.29,320,319.52,15,10.503,311.694
1997-01-30,313.97,322,319.52,37,22.85,138.319
1997-01-31,320.09,328,315.83,60,35.096,304.598
1997-02-01,316.35,324,313.78,16,9.546,332.906
1997-02-02,318.47,318,317.06,39,24.863,118.13
